LONGITUDE,LATITUDE,OBJECTID,WATBREAKINCIDENTID,INCIDENT_DATE,BREAK_TYPE,HOUR_IMPACTED,STATUS,BREAK_NATURE,BREAK_APPARENT_CAUSE,POSITIVE_PRESSURE_MAINTANED,AIR_GAP_MAINTANED,MECHANICAL_REMOVAL,FLUSHING_EXCAVATION,HIGHER_VELOCITY_FLUSHING,ANODE_INSTALLED,BREAK_CATEGORIZATION,ROADSEGMENTID,STREET,ASSETID,ASSET_SIZE,ASSET_YEAR_INSTALLED,ASSET_MATERIAL,ASSET_EXISTS,GLOBALID
-80.4955791715046,43.4388965652137,9267,1296,1998-12-26 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6429,SPADINA RD E,72660,150.0,2005.0,PVC,N,8dc84e74-0793-4dc4-93e6-94d684de6ad2
-80.4978475795598,43.4144994336289,9268,968,2000-11-22 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9558,RADCLIFFE DR,31980,200.0,1974.0,DI,Y,b58916ec-ce49-4a3c-b576-0050f7e24c19
-80.4685958132749,43.4256999851126,9269,1267,1998-05-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,104704,HAYWARD AVE,84006,150.0,1967.0,DI,N,1dd30585-6ffd-4e0a-9b48-df3941e91697
-80.4507750522921,43.4247099445751,9270,254,2000-01-24 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22946,BYRON AVE,92734,150.0,1954.0,CI,Y,4f5cfef9-640b-40d0-8ba2-5996dff3d96d
-80.4604616293334,43.4613610197232,9271,455,1999-01-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,15746,ROSEMOUNT DR,33440,150.0,1959.0,CI,Y,d81ddfb3-c668-497a-a76b-b978445adcbe
-80.4655353440865,43.4343697051571,9273,482,1998-12-15 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,600484,CARWOOD AVE,5720,150.0,1960.0,CI,Y,06f848be-283c-4d82-9088-bb416d4dafca
-80.4659656981929,43.4780717565717,9274,1126,2007-03-31 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10476,SCHUELLER ST,88528,150.0,1992.0,DI,Y,5f41bdf1-75b1-4415-8e81-b24842853b1e
-80.4662236339474,43.4270466244877,9275,923,1997-09-11 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10747,COURTLAND AVE E,8430,300.0,1970.0,DI,Y,45067520-44be-4030-96b3-c2407ca22fbb
-80.4721197305152,43.4576856801427,9276,307,2005-01-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,40029,EDNA ST,57680,150.0,1955.0,CI,Y,6c4b60eb-9f4b-4af9-b094-6fd96fa7d840
-80.5139715107721,43.4223343016483,9278,973,2004-01-15 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6272,UPLANDS DR,38860,150.0,1974.0,CI,Y,a42a9f32-4650-43a1-b9a8-83edd6936872
-80.4606854144585,43.4239531268441,9279,836,2005-01-30 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10094,HILLMOUNT ST,19530,150.0,1967.0,CI,Y,727c3636-9191-4273-ad44-8263e11e34a7
-80.4722247343696,43.4139527662706,9280,940,2005-08-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9298,COUNTRY HILL DR,8130,300.0,1971.0,DI,Y,c6d6bf89-fdc9-4616-bc71-f0e6c5b82340
-80.4969497994976,43.4405412475621,9281,1187,2008-01-17 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,5722,HIGHLAND RD E,19030,150.0,1933.0,CI,Y,7b4b21aa-1a4f-4a9e-996c-cee2392169f5
-80.5318678477731,43.4507729893306,9282,467,2003-03-04 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,20774,WESTGATE WALK,42050,150.0,1959.0,CI,Y,72e7180c-906f-425d-b209-36f96cddcbab
-80.4461985300375,43.4353963280436,9283,476,2002-11-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10783,PINECREST DR,30680,150.0,1959.0,CI,Y,baa5c57f-2c8e-4b43-b6ef-4e830c9eebb7
-80.5117968921198,43.4250084807285,9284,599,2005-12-23 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6286,STONYBROOK DR,36480,150.0,1962.0,CI,Y,e6259e47-4cd0-45a1-9c87-a97203715e8c
-80.4996991352909,43.4602633204099,9285,135,2001-03-11 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11185,BLUCHER ST,3490,100.0,1951.0,CI,Y,e5b97d06-8607-4b5f-b52c-9617801217ec
-80.4601859572868,43.4416227247465,9286,104,2001-02-23 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10146,JACKSON AVE,20530,150.0,1947.0,CI,Y,23563c70-fb60-4e17-8f47-2cf9ffa0f423
-80.4496272437911,43.4510875800915,9287,486,2002-11-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11581,CHARLOTTE CRES,6940,150.0,1960.0,CI,Y,715c1bc4-9b8a-4847-a6bb-b794554021b4
-80.5000701444713,43.4511887703858,9288,670,2005-01-30 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8795,JOSEPH ST,20670,200.0,1965.0,CI,Y,5497d4ae-12ba-4774-a54f-23328e5c2df8
-80.4829417863354,43.4515092684557,9289,1286,2001-02-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6810,IRVIN ST,72650,150.0,2005.0,PVC,N,9f5ae182-3383-4e0f-90f7-964f2f6910e4
-80.5161542486463,43.450408038325,9290,1636,2011-12-15 15:38:26+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,1260,BELMONT AVE W,78900,300.0,1974.0,DI,Y,ad9ad7d2-e8c1-4747-82eb-16dd3612633d
-80.4394082802045,43.3986928296632,9291,1083,2007-02-08 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,21871,FARRIER DR,14090,200.0,1974.0,DI,Y,d51c6320-a683-482f-8cc0-e61174ca8bf2
-80.4442128552212,43.4601813584861,9292,1123,2007-03-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,15930,STRATHCONA CRES,36970,150.0,1965.0,DI,Y,a94bf8ac-df33-4810-b563-111e55ca6186
-80.4583518887308,43.4252968438185,9293,192,2000-02-08 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10101,CLARK AVE,87374,150.0,2008.0,PVC,N,3fa3a5d2-2363-4d2c-b4cf-42cbec0dc070
-80.4864886392405,43.4508466287373,9294,1225,2008-08-03 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6744,FREDERICK ST,15520,150.0,1900.0,CI,Y,de1440d5-a24e-4951-ad67-89cf3a349e76
-80.5126833209411,43.4307272699817,9295,1082,2007-02-08 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,20916,SPRINGBANK CRES,35630,150.0,1960.0,CI,Y,5cc210f5-31ef-4729-9f7c-ba6fcb183ab8
-80.4643783845381,43.4584258817252,9296,255,1999-10-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9890,ETON DR,13660,150.0,1954.0,CI,Y,510f0b9b-e6ce-42b0-b6f5-fc44d1084a8b
-80.4513343415689,43.4295012453113,9297,349,2001-01-06 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9988,FRANKLIN ST S,15450,150.0,1957.0,CI,Y,076991fc-1da6-43fe-8786-275d913ce451
-80.4530218314871,43.3934972297405,9299,989,2005-09-29 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,21781,CARLYLE DR,5470,150.0,1977.0,DI,Y,92e2a8b5-86dc-478a-8109-009d6092ac32
-80.4731171156384,43.4335667243465,9300,1306,1999-02-15 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11451,COURTLAND AVE E,8370,300.0,1963.0,CI,Y,0e630adc-7924-4b9e-ad77-ba9ccf73aafe
-80.4191806764921,43.4259562369482,9302,944,2005-10-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22124,RIVER RD E,32670,300.0,1971.0,DI,Y,b7fd4354-5116-4d23-ae6d-6bf4ae787b7b
-80.5172826786722,43.4275940357808,9303,581,1999-12-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6185,FOREST HILL DR,14850,200.0,1962.0,CI,Y,a45ae3a0-e65c-424b-8a6f-4667d45203e4
-80.4415968095891,43.4568432955679,9304,673,1997-01-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23231,TECUMSEH CRES,37550,150.0,1965.0,CI,Y,7946e90a-fe9a-4829-87ee-16c3732b671c
-80.4443647936916,43.4467281433203,9305,678,1999-10-21 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11034,SIMPSON AVE,35130,150.0,1965.0,CI,Y,37e4a7b6-15b3-48c2-a9de-c51188273ca7
-80.5054188454588,43.424249306961,9306,531,2005-12-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6396,DUNCAIRN AVE,89922,150.0,1961.0,CI,Y,085b2868-24fd-4336-9ef0-786c2aa748e7
-80.4911671452006,43.459908911586,9307,16,2002-11-27 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,7017,MARGARET AVE,25340,200.0,1904.0,CI,Y,ccc2a3ed-3df2-460c-a2e6-6b4a7ac52fef
-80.4620534321223,43.4358954049985,9308,269,2005-03-13 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13292,PLYMOUTH RD,76854,150.0,2010.0,PVC,N,770ad571-b014-4a97-8883-712278f1b330
-80.471453168029,43.4325226902895,9309,821,2006-10-08 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11450,COURTLAND AVE E,8400,300.0,1967.0,CI,Y,3ad386d7-3a26-4d8b-af16-868acade1a10
-80.4614296515462,43.4424956532471,9310,203,2003-03-02 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10135,CLIVE RD,69385,150.0,2008.0,PVC,N,2bc2b236-925c-40be-9789-90740a9b1312
-80.5200474843979,43.4188405353405,9311,1406,2009-10-27 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6128,FORESTWOOD DR,15030,150.0,1968.0,DI,Y,aeab482e-78a1-4e46-902e-b6dd5717d417
-80.467904247428,43.4790777435348,9312,1032,2004-05-22 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10475,STANLEY AVE,36010,300.0,1992.0,DI,Y,162cc4d8-1b9b-4476-a7e5-26324b2a8e2c
-80.43369999144,43.4315007713656,9313,536,2003-10-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22328,JANSEN AVE,20570,150.0,1961.0,CI,N,de17d1b9-9e60-48bd-bccb-26bb67de7183
-80.5284886011614,43.446010171777,9315,1369,2009-02-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8732,WESTWOOD CRES,42890,150.0,1966.0,CI,Y,02f1bfb3-091f-467b-bc5d-e17c1cc4a67f
-80.5001847032869,43.4573161929359,9316,1670,2011-12-15 15:38:26+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8827,WATERLOO ST,80506,200.0,1994.0,DI,Y,5c39072b-3a19-4fc7-a1b1-f80592e0470b
-80.4180141845159,43.440964231133,9317,1036,1997-02-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22429,FAIRWAY CRES,83836,150.0,1995.0,PVC,Y,58c5f2b9-3ea2-455a-95d8-c3874584183e
-80.4417285981272,43.4475263075027,9318,790,1998-01-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23235,CONWAY DR,7940,150.0,1966.0,DI,Y,5066357c-f16d-468c-9e8e-2c6ac6f8c260
-80.4506327419873,43.4299130081103,9319,1221,2008-05-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9984,CONNAUGHT ST,7880,150.0,1953.0,CI,Y,2de5d089-fd52-4ecc-be07-980a7aba236c
-80.4598128192299,43.4339338684858,9320,490,2002-12-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10960,DIXON ST,76470,150.0,2010.0,PVC,N,9f9233db-3b0d-405e-b6be-3a7619f244b7
-80.4619056461642,43.4294120378701,9321,1426,2009-12-16 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13311,MASSEY AVE,25590,150.0,1958.0,CI,Y,b8ccdc41-351a-4e0b-a012-dba8f074e002
-80.5275434208624,43.4464170733482,9322,1191,2008-01-30 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8719,INWOOD DR,20430,150.0,1966.0,CI,Y,3aeecf2b-f93a-4b25-8d64-188eed008a14
-80.4451267016312,43.4616211352738,9323,787,1999-10-28 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,15816,CONFEDERATION DR,7760,150.0,1966.0,CI,Y,f376498d-d376-42e4-8722-79e7de9df00e
-80.5126239359201,43.4285667274919,9324,566,2006-12-23 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6281,FOREST HILL DR,14880,200.0,1962.0,CI,Y,74014316-1bdf-4d7f-9387-83b36dfd7cb2
-80.4602684426643,43.4310541039055,9325,1732,2012-01-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,CORROSION,Y,Y,Y,Y,Y,Y,CATEGORY 1,70277,SHELLEY PL,34770,100.0,1968.0,DI,Y,ce215119-4af0-4228-9629-664a6f9ce415
-80.5269649482367,43.4513698554882,9326,1733,2012-01-30 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,1286,UNION BLVD,92140,150.0,1954.0,CI,Y,d4c91977-e2e2-4c20-9d87-5a21d146f87b
-80.4421745217812,43.4442758634729,9327,1734,2012-01-31 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13188,VIEWMONT CLOSE,40130,150.0,1967.0,DI,Y,492dfc45-4149-4371-b079-8bac5ebfb2d7
-80.5293912514602,43.4463607654966,9328,1735,2012-02-17 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,CORROSION,Y,Y,Y,Y,Y,Y,CATEGORY 1,8732,WESTWOOD CRES,42890,150.0,1966.0,CI,Y,62cda5bc-65fc-4b93-854b-7d19d46c8fb0
-80.5140900047174,43.4280275493513,9329,1736,2012-02-19 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,6217,FOREST HILL DR,14870,200.0,1962.0,CI,Y,cd52d678-5ee9-42c7-826a-12cecd115d68
-80.4662148224213,43.4500162807798,9330,1737,2012-02-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,9829,STIRLING AVE N,97080,150.0,2013.0,PVC,N,8ac744d7-2002-4b14-86ec-081f64389d68
-80.4324205696227,43.4353370791107,9331,1738,2012-02-23 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23065,THALER AVE,85016,150.0,1967.0,CI,Y,cd71f768-189b-4bb9-8d81-44d3e8062776
-80.4850366580265,43.4821374189766,9332,1739,2012-05-03 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,13074,WOOLWICH ST,44100,100.0,1958.0,CI,Y,80550394-37a1-4e39-9088-57beb5bae59a
-80.4912182181439,43.4758824938197,9333,561,1999-05-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,12376,LANG CRES,23470,150.0,1961.0,CI,N,95624df1-f282-4698-a952-4f5f715e428e
-80.4454659052892,43.4347281661005,9334,1367,2009-02-11 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10780,ARLINGTON BLVD,900,150.0,1953.0,CI,Y,901d55f4-9f9f-4703-b9d6-1b3e72ad2a3d
-80.5307543279849,43.4510340702766,9335,465,1997-11-04 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,20774,WESTGATE WALK,42050,150.0,1959.0,CI,Y,91a7ea88-91e7-45e5-9ebf-1262c30948d8
-80.425784924616,43.4327121788133,9336,630,1999-02-18 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23045,SCENIC DR,33990,150.0,1963.0,CI,Y,cac210ef-b9dd-4f57-8997-2a4734b42aa5
-80.5294320911624,43.4173317970251,9337,1222,2008-05-06 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,5642,ROYAL ORCHARD DR,33660,200.0,1973.0,DI,Y,e3619b21-7e91-4f0f-aa0b-ced0b9cfd8a9
-80.5000733572964,43.4307549761419,9338,364,2003-03-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6597,LAKESIDE DR,23060,150.0,1957.0,CI,Y,9a9145be-f244-4efc-a622-3f24949c6608
-80.5337054642704,43.442914854734,9339,1399,2009-09-13 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,20506,WESTWOOD DR,42930,300.0,1971.0,DI,Y,ee76ea32-b983-440b-a071-98fb1cbb8422
-80.5274544328345,43.4462766480805,9341,799,2003-11-29 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8719,INWOOD DR,20430,150.0,1966.0,CI,Y,265fe0e1-ddf9-4a7b-b817-f39e33b38210
-80.4843731299042,43.4699419690232,9342,80,2005-10-16 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10381,LANCASTER ST W,23310,450.0,1937.0,CI,Y,9ff13369-f317-451a-9235-a512784894fc
-80.5121735682963,43.4309079784889,9344,520,2002-02-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,20916,SPRINGBANK CRES,35630,150.0,1960.0,CI,Y,84edfba7-ec9a-45c0-8535-025731baab7a
-80.5262895871924,43.4516111958865,9345,1386,2009-05-21 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,1286,UNION BLVD,38560,150.0,1954.0,CI,Y,66193245-2fdd-493e-80bb-c07fb1b843de
-80.5005369335456,43.4490932666095,9346,39,2004-08-17 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8794,MICHAEL ST,86588,150.0,2010.0,PVC,N,6ae1bc40-946c-4e3d-854d-5dbdc012ffbd
-80.452702854231,43.4376884732517,9347,245,2003-01-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13155,WILFRED AVE,43210,150.0,1953.0,CI,Y,daea9e2b-7fd4-4327-9b48-a7341205faee
-80.4789354452969,43.4412556181755,9348,54,2002-05-22 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11664,KENT AVE,21170,150.0,1926.0,CI,N,0b346911-4318-4f5e-9a6e-05a3c369f42a
-80.4390864997112,43.4459082423569,9349,819,2006-09-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13210,WAYNE DR,40750,150.0,1966.0,DI,Y,c10f6758-6b58-4eca-b1f5-15e88417e445
-80.44806526669,43.4452426640516,9350,753,2005-03-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23153,BRADLEY DR,3960,150.0,1965.0,CI,Y,3e68fa52-94e5-4430-80ba-f56c376bab18
-80.4493494176585,43.4442578299681,9352,834,1999-10-04 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10193,EASTWOOD DR,11170,150.0,1967.0,DI,Y,7dc96195-58d2-43b7-8b7f-cde1047ce81a
-80.448713198172,43.4599801602549,9353,774,1998-03-28 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,15908,CARSON DR,5610,200.0,1966.0,DI,Y,91870b97-9830-4c83-88ba-31c128ba9ac2
-80.504296290557,43.4268699865673,9354,370,2004-12-27 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6250,VILLAGE RD,40160,150.0,1957.0,CI,Y,d3bf8e76-3ebc-4d35-99cd-54f5cddd96dd
-80.4600798080932,43.4330887172251,9355,491,2002-12-13 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10960,DIXON ST,76470,150.0,2010.0,PVC,N,7580d050-d6dc-4270-9d24-6509fe75a4da
-80.4978575389736,43.4408612881178,9356,1676,2011-12-15 15:38:26+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,5729,HIGHLAND RD E,19020,150.0,1933.0,CI,Y,6deafe88-2f4d-487f-913f-5d2e460db27e
-80.4190096926885,43.4250668535311,9357,723,2000-03-13 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22392,KING ST E,21970,450.0,1988.0,CPP,Y,78ce0fbf-6433-418c-80b2-c31667427898
-80.4916889307398,43.4328895977238,9358,1657,2011-12-15 15:38:26+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6576,LORNE AVE,24100,150.0,1964.0,CI,N,622ef650-7576-4e76-8d04-4ba481ab0688
-80.4686710503224,43.4578159409506,9359,1265,2003-02-22 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9863,ANN ST,660,150.0,1952.0,CI,Y,3e4e2029-b615-436c-b1f8-4d58ecc0c021
