longitude,latitude,incident_date,break_type,break_nature,break_apparent_cause,break_categorization,asset_size,asset_year_installed,asset_material,num_breaks,age_at_break,positive_pressure_maintaned,air_gap_maintaned,mechanical_removal,flushing_excavation,higher_velocity_flushing,anode_installed,asset_exists,connections,failure_rate
-80.460757062044,43.4371829737763,2003-11-17,0,4,4,0,150.0,1971-01-01,4,2,32.0,1,1,1,1,1,1,1,2,0.06
-80.4488149242388,43.4562370283945,1997-01-01,0,4,4,0,150.0,1964-01-01,1,7,33.0,1,1,1,1,1,1,1,8,0.21
-80.5183611148016,43.426112791296,1997-02-15,0,4,4,0,200.0,1962-01-01,1,3,35.0,1,1,1,1,1,1,1,3,0.09
-80.4895994809132,43.4681162505297,2007-02-03,0,4,4,0,150.0,1949-01-01,1,3,58.0,1,1,1,1,1,1,1,2,0.05
-80.4375106867437,43.4363923247735,2002-12-14,0,4,4,0,200.0,1959-01-01,1,3,43.0,1,1,1,1,1,1,1,3,0.07
-80.4938088799767,43.4680526391452,2010-10-26,0,1,0,0,100.0,1952-01-01,1,1,58.0,1,1,1,1,1,1,1,1,0.02
-80.4303896830666,43.4293893245235,2010-08-19,0,4,4,0,150.0,1961-01-01,1,7,49.0,1,1,1,1,1,1,1,8,0.14
-80.5169379561362,43.4230135769385,2007-03-16,0,0,0,0,150.0,1974-01-01,1,4,33.0,1,1,1,1,1,1,1,6,0.12
-80.4584311132923,43.4652771591571,2011-09-23,0,0,4,0,200.0,1958-01-01,1,2,53.0,1,1,1,1,1,1,1,1,0.04
-80.4419874794834,43.4423813917814,2011-12-12,0,0,1,0,150.0,1963-01-01,1,5,48.0,1,1,1,1,1,1,1,5,0.1
-80.4432480008077,43.461503055426,2013-12-28,0,0,0,0,150.0,1966-01-01,1,2,47.0,1,1,1,1,1,1,1,2,0.04
-80.502936881436,43.4234799778811,2013-12-26,0,1,4,0,300.0,1968-01-01,4,1,45.0,1,1,1,1,1,1,1,4,0.02
-80.5141754022213,43.4473512448228,2013-12-25,0,0,4,0,300.0,1974-01-01,4,1,39.0,1,1,1,1,1,1,1,7,0.03
-80.4619846302595,43.4302965452091,2013-12-24,0,0,1,0,150.0,1958-01-01,1,5,55.0,1,1,1,1,1,1,1,6,0.09
-80.463163574482,43.481677998695,2013-12-23,0,0,4,0,150.0,1964-01-01,1,3,49.0,1,1,1,1,1,1,1,3,0.06
-80.4093954503426,43.3933512450511,2013-12-21,0,1,6,0,200.0,1980-01-01,4,2,33.0,1,1,1,1,1,1,1,2,0.06
-80.5296004758259,43.4268258291077,2013-12-22,0,1,6,0,300.0,1975-01-01,4,1,38.0,1,1,1,1,1,0,1,2,0.03
-80.5395612739008,43.4185843386513,2013-12-16,0,0,1,0,450.0,1979-01-01,4,1,34.0,1,1,1,1,1,1,1,2,0.03
-80.4691098263165,43.4683589795779,2013-12-19,0,0,6,0,200.0,1962-01-01,1,7,51.0,1,1,1,1,1,1,1,3,0.14
-80.5395939740255,43.4185473739211,2013-12-16,0,1,1,0,450.0,1979-01-01,4,1,34.0,1,1,1,1,1,1,1,1,0.03
-80.5114168096311,43.4216771672671,2013-12-16,0,0,2,0,150.0,1963-01-01,1,3,50.0,1,1,1,1,1,1,1,4,0.06
-80.4430219994361,43.4628234279127,2013-12-13,0,0,6,0,150.0,1966-01-01,4,1,47.0,1,1,1,1,1,1,1,1,0.02
-80.515661961213,43.433684127173,2013-12-13,0,0,1,0,150.0,1966-01-01,4,1,47.0,1,1,1,1,1,1,1,5,0.02
-80.4938916568144,43.4342601909036,2013-12-10,0,1,0,0,150.0,1958-01-01,1,3,55.0,1,1,1,1,1,1,1,3,0.05
-80.4485812993558,43.4218249029522,2013-12-07,0,0,1,0,150.0,1967-01-01,1,4,46.0,1,1,1,1,1,1,1,4,0.09
-80.5077368952375,43.416538143328,2013-12-03,0,0,1,0,150.0,1960-01-01,1,2,53.0,1,1,1,1,1,1,1,3,0.04
-80.4456925582962,43.4633256797888,2013-12-04,0,0,1,0,150.0,1966-01-01,1,7,47.0,1,1,1,1,1,1,1,7,0.15
-80.4506449280843,43.4512670249812,1998-02-14,0,4,4,0,150.0,1960-01-01,1,4,38.0,1,1,1,1,1,1,1,4,0.11
-80.5367002906968,43.4419878800125,2004-10-17,0,4,4,0,300.0,1969-01-01,4,3,35.0,1,1,1,1,1,1,1,3,0.09
-80.4583691674127,43.4287718836459,2000-10-28,0,4,4,0,200.0,1958-01-01,1,6,42.0,1,1,1,1,1,1,1,7,0.14
-80.5202999904844,43.4187520585408,2004-09-09,0,4,4,0,150.0,1968-01-01,4,2,36.0,1,1,1,1,1,1,1,2,0.06
-80.4741603810438,43.4714436247102,2001-03-14,0,4,4,0,200.0,1974-01-01,4,1,27.0,1,1,1,1,1,1,1,1,0.04
-80.439222561125,43.4529429835776,2005-10-24,0,4,4,0,200.0,1966-01-01,4,2,39.0,1,1,1,1,1,1,1,3,0.05
-80.4422568610663,43.442850954785,1999-04-08,0,4,4,0,150.0,1963-01-01,1,5,36.0,1,1,1,1,1,1,1,5,0.14
-80.5081467394294,43.4300880094861,2006-06-22,0,4,4,0,150.0,1959-01-01,1,5,47.0,1,1,1,1,1,1,1,6,0.11
-80.4440014834427,43.4430213376153,1997-03-28,0,4,4,0,150.0,1963-01-01,1,5,34.0,1,1,1,1,1,1,1,5,0.15
-80.4761366606759,43.4815290164526,2008-04-28,0,4,4,0,300.0,1964-01-01,1,4,44.0,1,1,1,1,1,1,1,4,0.09
-80.4633962392893,43.4496769393508,2002-12-04,0,4,4,0,150.0,1959-01-01,1,2,43.0,1,1,1,1,1,1,1,2,0.05
-80.4716858696467,43.483088058409,2008-12-01,0,4,4,0,300.0,1964-01-01,1,3,44.0,1,1,1,1,1,1,1,3,0.07
-80.4643338461324,43.4834604359328,1998-03-19,0,4,4,0,150.0,1964-01-01,1,6,34.0,1,1,1,1,1,1,1,6,0.18
-80.4467585786178,43.460197089236,2005-12-25,0,4,4,0,150.0,1965-01-01,4,1,40.0,1,1,1,1,1,1,1,1,0.02
-80.5212672266475,43.4184146887293,2001-10-16,0,4,4,0,150.0,1968-01-01,4,1,33.0,1,1,1,1,1,1,1,1,0.03
-80.5302348217603,43.4401898865045,1999-12-31,0,4,4,0,150.0,1970-01-01,6,9,29.0,1,1,1,1,1,1,1,9,0.31
-80.4594079047441,43.4384199075183,2008-10-28,0,4,4,0,150.0,1952-01-01,1,11,56.0,1,1,1,1,1,1,1,11,0.2
-80.4696254364841,43.4688255527359,1999-01-07,0,4,4,0,200.0,1962-01-01,1,7,37.0,1,1,1,1,1,1,1,4,0.19
-80.5065976587066,43.4274444430234,2000-10-15,0,4,4,0,150.0,1962-01-01,1,10,38.0,1,1,1,1,1,1,1,11,0.26
-80.5088498205204,43.4288916837733,2000-11-21,0,4,4,0,150.0,1959-01-01,1,2,41.0,1,1,1,1,1,1,1,4,0.05
-80.4517301265783,43.4375887444781,1997-10-31,0,4,4,0,150.0,1954-01-01,1,2,43.0,1,1,1,1,1,1,1,2,0.05
-80.4419504733943,43.4087284036999,2009-01-20,0,4,4,0,150.0,1971-01-01,4,2,38.0,1,1,1,1,1,1,1,2,0.05
-80.5249972883878,43.4460799810204,2006-04-15,0,4,4,0,300.0,1971-01-01,1,3,35.0,1,1,1,1,1,1,1,3,0.09
-80.5079395465447,43.422433807748,2008-04-05,0,4,4,0,150.0,1962-01-01,4,4,46.0,1,1,1,1,1,1,1,4,0.09
-80.4531387060176,43.4449131992353,2003-12-08,0,4,4,0,150.0,1966-01-01,1,3,37.0,1,1,1,1,1,1,1,4,0.08
-80.4338208202518,43.4345870187024,1999-12-31,0,4,4,0,150.0,1964-01-01,1,5,35.0,1,1,1,1,1,1,1,4,0.14
-80.5249174036821,43.442783261796,1997-03-27,0,4,4,0,150.0,1968-01-01,4,4,29.0,1,1,1,1,1,1,1,5,0.14
-80.4857304294629,43.4835198016681,2003-03-11,0,4,4,0,150.0,1958-01-01,1,8,45.0,1,1,1,1,1,1,1,11,0.18
-80.5051970951575,43.4285243812285,1998-11-05,0,4,4,0,200.0,1957-01-01,1,5,41.0,1,1,1,1,1,1,1,6,0.12
-80.4636683546836,43.4518104578362,1998-01-13,0,4,4,0,150.0,1955-01-01,1,3,43.0,1,1,1,1,1,1,1,4,0.07
-80.5136847387586,43.4205198189329,1998-11-20,0,4,4,0,150.0,1963-01-01,1,1,35.0,1,1,1,1,1,1,1,4,0.03
-80.433675767358,43.4520960151711,2004-11-27,0,4,4,0,150.0,1967-01-01,1,1,37.0,1,1,1,1,1,1,1,1,0.03
-80.4544905749487,43.4393925475539,1999-01-14,0,4,4,0,150.0,1959-01-01,1,4,40.0,1,1,1,1,1,1,1,4,0.1
-80.479171995521,43.4618531228383,2008-03-10,0,4,4,0,150.0,1951-01-01,1,7,57.0,1,1,1,1,1,1,1,7,0.12
-80.4385110897501,43.4471106694371,1998-01-23,0,4,4,0,150.0,1967-01-01,1,2,31.0,1,1,1,1,1,1,1,7,0.06
-80.4665298740851,43.4778302650965,2004-11-15,0,4,4,0,150.0,1992-01-01,4,2,12.0,1,1,1,1,1,1,1,3,0.17
-80.4465516173093,43.4611345489573,2009-01-23,0,4,4,0,150.0,1966-01-01,4,1,43.0,1,1,1,1,1,1,1,2,0.02
-80.5264040229187,43.4402826124187,2001-04-25,0,4,4,0,300.0,1968-01-01,4,1,33.0,1,1,1,1,1,1,1,1,0.03
-80.5302543830398,43.440183367551,1999-10-28,0,4,4,0,150.0,1970-01-01,6,9,29.0,1,1,1,1,1,1,1,9,0.31
-80.5007495681323,43.4298945081098,2002-12-20,0,4,4,0,100.0,1969-01-01,4,3,33.0,1,1,1,1,1,1,1,2,0.09
-80.4485018204062,43.4558608424015,2005-12-21,0,4,4,0,150.0,1964-01-01,1,7,41.0,1,1,1,1,1,1,1,8,0.17
-80.526743857207,43.4501454179606,1997-11-30,0,4,4,0,150.0,1956-01-01,1,2,41.0,1,1,1,1,1,1,1,7,0.05
-80.4892112609768,43.4519330121608,1998-08-11,0,4,4,0,300.0,1994-01-01,4,1,4.0,1,1,1,1,1,1,1,1,0.25
-80.4647620134979,43.4328999023655,2003-02-01,0,4,4,0,150.0,1958-01-01,1,3,45.0,1,1,1,1,1,1,1,1,0.07
-80.4439011439736,43.3995788382544,2003-11-25,0,4,4,0,300.0,1967-01-01,1,1,36.0,1,1,1,1,1,1,1,2,0.03
-80.4370398234064,43.4349501110744,2001-02-01,0,4,4,0,150.0,1961-01-01,1,2,40.0,1,1,1,1,1,1,1,2,0.05
-80.4426310675277,43.4460363684165,2003-12-09,0,4,4,0,150.0,1965-01-01,4,2,38.0,1,1,1,1,1,1,1,2,0.05
-80.4607024421853,43.4413250360846,2001-01-08,0,4,4,0,150.0,1947-01-01,1,4,54.0,1,1,1,1,1,1,1,4,0.07
-80.4703905440734,43.4426331547654,2004-12-09,0,4,4,0,150.0,1952-01-01,1,12,52.0,1,1,1,1,1,1,1,13,0.23
-80.4485759739059,43.4559756885071,2013-12-02,0,0,1,0,150.0,1964-01-01,1,7,49.0,1,1,1,1,1,1,1,8,0.14
-80.505596895075,43.4251277656667,2013-12-01,0,0,4,0,150.0,1961-01-01,1,1,52.0,1,1,1,1,1,1,1,3,0.02
-80.5117999248615,43.4054915647098,2013-11-30,0,2,4,0,300.0,2000-01-01,6,2,13.0,1,1,1,1,1,1,1,2,0.15
-80.4874873456351,43.4306763556287,2013-11-26,0,0,1,0,300.0,1955-01-01,1,4,58.0,1,1,1,1,1,1,1,5,0.07
-80.449994131838,43.4503445058554,2013-11-20,0,0,1,0,150.0,1960-01-01,1,1,53.0,1,1,1,1,1,1,1,2,0.02
-80.522222807004,43.4273901252624,2013-11-19,0,0,1,0,150.0,1964-01-01,1,2,49.0,1,1,1,1,1,1,1,2,0.04
-80.520058886555,43.4313883352732,2013-11-18,0,0,1,0,150.0,1967-01-01,1,6,46.0,1,1,1,1,1,1,1,6,0.13
-80.4934528059506,43.4264192930346,2013-11-15,0,0,1,0,300.0,1955-01-01,1,1,58.0,1,1,1,1,1,1,1,1,0.02
-80.472698758892,43.4255925379467,2013-11-15,0,1,1,0,200.0,1967-01-01,1,4,46.0,1,1,1,1,1,1,1,6,0.09
-80.4857842397749,43.4575510698103,2013-11-12,0,0,1,0,300.0,1969-01-01,4,1,44.0,1,1,1,1,1,1,1,3,0.02
-80.5295380766599,43.4204974427521,2013-11-02,0,1,1,0,150.0,1973-01-01,4,1,40.0,1,1,1,1,1,1,1,2,0.02
-80.4296085081513,43.4326753128043,2013-11-01,0,0,1,0,450.0,1962-01-01,1,1,51.0,1,1,1,1,1,0,1,1,0.02
-80.4334795051511,43.4529784681391,2013-10-30,0,0,0,0,150.0,1967-01-01,1,5,46.0,1,1,1,1,1,1,1,5,0.11
-80.4335266147143,43.4529575394962,2013-10-09,0,0,6,0,150.0,1967-01-01,1,5,46.0,1,1,1,1,1,1,1,5,0.11
-80.4444525369081,43.4640952828731,2013-09-23,0,0,0,0,150.0,1968-01-01,1,4,45.0,1,1,1,1,1,1,1,4,0.09
-80.5288673067942,43.4408291109566,2013-09-16,0,1,2,0,150.0,1972-01-01,4,1,41.0,1,1,1,1,1,1,1,7,0.02
-80.4843564087041,43.4692633885359,2013-09-17,0,0,0,0,450.0,1937-01-01,1,6,76.0,1,1,1,1,1,1,1,6,0.08
-80.5046762422765,43.4322921577173,2013-09-15,0,1,4,0,150.0,1956-01-01,1,7,57.0,1,1,1,1,1,1,1,7,0.12
-80.4853623853259,43.4356134426826,2013-09-15,0,3,1,0,300.0,1967-01-01,1,2,46.0,1,1,1,1,1,1,1,3,0.04
-80.4842078283784,43.464063979358,2013-09-04,0,3,0,0,150.0,1927-01-01,1,1,86.0,1,1,1,1,1,1,1,1,0.01
-80.5283658132788,43.4508692500301,2013-07-21,0,1,2,0,150.0,1954-01-01,1,7,59.0,1,1,1,1,1,1,1,7,0.12
-80.4850197424419,43.4821732825986,2013-07-15,0,1,0,0,100.0,1958-01-01,1,2,55.0,1,1,1,1,1,1,1,2,0.04
-80.4927630466301,43.4278552085369,2013-07-11,0,0,1,0,150.0,1958-01-01,1,3,55.0,1,1,1,1,1,1,1,3,0.05
-80.4511484919615,43.4492316254602,2013-05-17,0,0,0,0,100.0,1961-01-01,4,1,52.0,1,1,1,1,1,1,1,5,0.02
-80.4389966719414,43.4432389437636,2013-05-01,0,2,2,0,150.0,1963-01-01,1,2,50.0,1,1,1,1,1,1,1,2,0.04
-80.5085823522823,43.4171547577792,2013-03-23,0,0,1,0,150.0,1960-01-01,1,8,53.0,1,1,1,1,1,1,1,8,0.15
-80.4901652581089,43.4714658839791,2008-02-01,0,4,4,0,150.0,1953-01-01,1,3,55.0,1,1,1,1,1,1,1,3,0.05
-80.5253316852334,43.4394190277826,2003-02-18,0,4,4,0,300.0,1969-01-01,4,6,34.0,1,1,1,1,1,1,1,6,0.18
-80.4400312196405,43.4484815647183,2004-03-09,0,4,4,0,150.0,1966-01-01,1,3,38.0,1,1,1,1,1,1,1,7,0.08
-80.4441639466901,43.4421824357923,2009-01-12,0,4,4,0,150.0,1962-01-01,1,5,47.0,1,1,1,1,1,1,1,5,0.11
-80.5230500790508,43.4433878572787,2006-05-23,0,4,4,0,150.0,1968-01-01,4,1,38.0,1,1,1,1,1,1,1,5,0.03
-80.4591598376884,43.4530572169814,2009-12-25,0,4,4,0,150.0,1958-01-01,1,4,51.0,1,1,1,1,1,1,1,4,0.08
-80.5416079489811,43.4443783868149,2007-08-08,0,4,2,0,300.0,1975-01-01,4,1,32.0,1,1,1,1,1,1,1,1,0.03
-80.4483965248185,43.4556981688978,2000-01-14,0,4,4,0,150.0,1964-01-01,1,7,36.0,1,1,1,1,1,1,1,8,0.19
-80.532871162154,43.4396237017718,1998-08-23,0,4,4,0,150.0,1969-01-01,4,2,29.0,1,1,1,1,1,1,1,3,0.07
-80.466952214054,43.4130554007434,2009-12-16,0,4,4,0,300.0,1974-01-01,4,2,35.0,1,1,1,1,1,1,1,2,0.06
-80.4770181788511,43.4635405898838,1998-11-11,0,4,4,0,300.0,1929-01-01,1,2,69.0,1,1,1,1,1,1,1,2,0.03
-80.4585021370973,43.4612662556661,2004-12-07,0,4,4,0,150.0,1959-01-01,1,2,45.0,1,1,1,1,1,1,1,2,0.04
-80.5159174813569,43.4131142308428,1998-12-18,0,4,4,0,450.0,1952-01-01,0,2,46.0,1,1,1,1,1,1,1,2,0.04
-80.440024923241,43.4255517254474,2006-05-31,0,4,4,0,450.0,1962-01-01,1,2,44.0,1,1,1,1,1,1,1,3,0.05
-80.5192874416951,43.4316586033805,1999-03-06,0,4,4,0,150.0,1967-01-01,1,6,32.0,1,1,1,1,1,1,1,6,0.19
-80.5185493873353,43.4422724468255,2000-02-08,0,4,4,0,150.0,1963-01-01,1,1,37.0,1,1,1,1,1,1,1,3,0.03
-80.4996577657266,43.4198536483904,2001-02-22,0,4,4,0,150.0,1968-01-01,4,2,33.0,1,1,1,1,1,1,1,2,0.06
-80.5155279099449,43.4288316711328,2002-11-08,0,4,4,0,150.0,1962-01-01,1,5,40.0,1,1,1,1,1,1,1,5,0.12
-80.5321587718922,43.4417782611903,2011-12-15,0,4,4,0,150.0,1968-01-01,4,3,43.0,1,1,1,1,1,1,1,3,0.07
-80.4282733207173,43.430994856103,1998-12-19,0,4,4,0,150.0,1961-01-01,1,2,37.0,1,1,1,1,1,1,1,2,0.05
-80.4189661503071,43.4250620931865,2000-09-08,0,4,4,0,450.0,1988-01-01,3,3,12.0,1,1,1,1,1,1,1,5,0.25
-80.5204594684839,43.4262928861025,2001-03-21,0,4,4,0,150.0,1964-01-01,1,1,37.0,1,1,1,1,1,1,1,1,0.03
-80.4497178273387,43.4457625662409,1999-04-21,0,4,4,0,150.0,1966-01-01,1,2,33.0,1,1,1,1,1,1,1,3,0.06
-80.4477447281025,43.4607270992394,2002-10-12,0,4,4,0,150.0,1966-01-01,4,2,36.0,1,1,1,1,1,1,1,2,0.06
-80.4625434043721,43.4403863173154,1999-04-09,0,4,4,0,150.0,1947-01-01,1,2,52.0,1,1,1,1,1,1,1,2,0.04
-80.5155740608119,43.4495333409789,2009-07-02,0,4,4,0,300.0,1974-01-01,4,4,35.0,1,1,1,1,1,1,1,8,0.11
-80.4916539914871,43.4350659566065,2005-01-25,0,4,4,0,150.0,1951-01-01,1,4,54.0,1,1,1,1,1,1,1,4,0.07
-80.4890971449714,43.4331629942661,2011-12-15,0,4,4,0,300.0,1955-01-01,1,1,56.0,1,1,1,1,1,1,1,5,0.02
-80.5263906176789,43.4409567012284,2005-06-21,0,4,4,0,150.0,1968-01-01,4,3,37.0,1,1,1,1,1,1,1,3,0.08
-80.4608413007312,43.4579176180284,2005-01-17,0,4,4,0,150.0,1954-01-01,1,4,51.0,1,1,1,1,1,1,1,3,0.08
-80.4413819535544,43.466202471982,2001-08-05,0,4,4,0,150.0,1976-01-01,4,2,25.0,1,1,1,1,1,1,1,2,0.08
-80.5206014328021,43.4181630374157,2001-05-31,0,4,4,0,150.0,1969-01-01,1,4,32.0,1,1,1,1,1,1,1,4,0.12
-80.4634096117684,43.4820530331841,2008-12-01,0,4,4,0,150.0,1964-01-01,1,3,44.0,1,1,1,1,1,1,1,3,0.07
-80.4749023500285,43.468003983307,2007-03-16,0,4,4,0,150.0,1924-01-01,1,3,83.0,1,1,1,1,1,1,1,5,0.04
-80.4968054769311,43.4557482065692,2005-02-21,0,4,4,0,450.0,1974-01-01,3,1,31.0,1,1,1,1,1,1,1,1,0.03
-80.5238696847979,43.3987042589406,2000-11-24,0,4,4,0,1200.0,1989-01-01,3,3,11.0,1,1,1,1,1,1,1,4,0.27
-80.4513636256306,43.4416321037316,2004-10-15,0,4,4,0,150.0,1959-01-01,1,10,45.0,1,1,1,1,1,1,1,10,0.22
-80.4172863392139,43.4404518127176,2003-02-15,0,4,4,0,150.0,1995-01-01,6,2,8.0,1,1,1,1,1,1,1,5,0.25
-80.4624442712361,43.4580524890233,2007-10-14,0,4,4,0,150.0,1955-01-01,1,5,52.0,1,1,1,1,1,1,1,5,0.1
-80.439987423306,43.4586816822664,2001-11-23,0,4,4,0,150.0,1966-01-01,1,2,35.0,1,1,1,1,1,1,1,2,0.06
-80.5156159621748,43.4256638904993,1999-05-21,0,4,4,0,150.0,1963-01-01,1,3,36.0,1,1,1,1,1,1,1,4,0.08
-80.4512165702281,43.3800075067725,2002-03-13,0,4,4,0,150.0,1965-01-01,6,1,37.0,1,1,1,1,1,1,1,1,0.03
-80.4667120134373,43.444343886625,2008-03-25,0,4,4,0,150.0,1949-01-01,1,1,59.0,1,1,1,1,1,1,1,1,0.02
-80.5164987957751,43.4352043540078,1999-10-06,0,4,4,0,300.0,1964-01-01,4,1,35.0,1,1,1,1,1,1,1,2,0.03
-80.447583564978,43.4240505621396,1997-11-14,0,4,4,0,200.0,1954-01-01,1,2,43.0,1,1,1,1,1,1,1,2,0.05
-80.5257741021032,43.4416050807418,1999-07-31,0,4,4,0,150.0,1968-01-01,4,4,31.0,1,1,1,1,1,1,1,5,0.13
-80.4605677736442,43.4613274354713,2004-02-25,0,4,4,0,150.0,1959-01-01,1,3,45.0,1,1,1,1,1,1,1,3,0.07
-80.4586806034784,43.4580130731415,2009-03-03,0,4,4,0,150.0,1955-01-01,1,1,54.0,1,1,1,1,1,1,1,2,0.02
-80.5069736332816,43.4389117159302,2011-12-15,0,4,4,0,150.0,1952-01-01,1,1,59.0,1,1,1,1,1,1,1,1,0.02
-80.4329297050416,43.4337577712418,2005-01-10,0,4,4,0,150.0,1964-01-01,1,5,41.0,1,1,1,1,1,1,1,1,0.12
-80.4651706011761,43.4448974473345,2003-06-28,0,4,4,0,150.0,1956-01-01,1,5,47.0,1,1,1,1,1,1,1,5,0.11
-80.5124325819802,43.422346240322,2002-01-24,0,4,4,0,200.0,1964-01-01,1,2,38.0,1,1,1,1,1,1,1,2,0.05
-80.4860152225184,43.4837127559985,2009-01-14,0,4,4,0,150.0,1958-01-01,1,8,51.0,1,1,1,1,1,1,1,11,0.16
-80.5152458842391,43.433058613904,2005-01-03,0,4,4,0,150.0,1966-01-01,4,6,39.0,1,1,1,1,1,1,1,6,0.15
-80.4442697512371,43.4641974051736,2005-01-07,0,4,4,0,150.0,1968-01-01,1,4,37.0,1,1,1,1,1,1,1,4,0.11
-80.5120430284204,43.4210975439929,2004-03-02,0,4,4,0,150.0,1963-01-01,1,3,41.0,1,1,1,1,1,1,1,4,0.07
-80.4623170365178,43.4486860086638,2003-01-10,0,4,4,0,150.0,1959-01-01,1,1,44.0,1,1,1,1,1,1,1,1,0.02
-80.4713480149649,43.4323735174754,2000-07-06,0,4,4,0,300.0,1967-01-01,1,3,33.0,1,1,1,1,1,1,1,3,0.09
-80.4820351812089,43.4424145238412,2003-10-31,0,4,4,0,150.0,1940-01-01,1,8,63.0,1,1,1,1,1,1,1,9,0.13
-80.4824019268087,43.4671578742031,2004-02-10,0,4,4,0,150.0,1947-01-01,1,2,57.0,1,1,1,1,1,1,1,2,0.04
-80.4617683740038,43.4569662136086,2002-02-02,0,4,4,0,300.0,1955-01-01,1,1,47.0,1,1,1,1,1,1,1,2,0.02
-80.473862692104,43.4823251052901,2001-01-24,0,4,4,0,300.0,1964-01-01,1,1,37.0,1,1,1,1,1,1,1,1,0.03
-80.4143772986319,43.4241591891341,2011-12-15,0,4,4,0,150.0,1976-01-01,4,1,35.0,1,1,1,1,1,1,1,1,0.03
-80.521436935282,43.4240807848581,1998-11-23,0,4,4,0,200.0,1964-01-01,4,1,34.0,1,1,1,1,1,1,1,1,0.03
-80.4480092355218,43.4593331202712,2002-12-03,0,4,4,0,200.0,1966-01-01,4,6,36.0,1,1,1,1,1,1,1,6,0.17
-80.4502087055513,43.4560414798366,2007-12-12,0,4,4,0,150.0,1964-01-01,1,2,43.0,1,1,1,1,1,1,1,2,0.05
-80.4995710142482,43.4653839495087,2004-02-16,0,4,4,0,100.0,1954-01-01,1,3,50.0,1,1,1,1,1,1,1,3,0.06
-80.4717459865334,43.4506320913567,2003-03-22,0,4,4,0,150.0,1982-01-01,4,1,21.0,1,1,1,1,1,1,1,1,0.05
-80.484377142299,43.4748801132868,2001-12-30,0,4,4,0,450.0,1968-01-01,1,1,33.0,1,1,1,1,1,1,1,1,0.03
-80.4253723367329,43.4298251931244,1998-09-10,0,4,4,0,150.0,1971-01-01,4,1,27.0,1,1,1,1,1,1,1,1,0.04
-80.5129829970108,43.4282876541073,2000-11-07,0,4,4,0,200.0,1962-01-01,1,6,38.0,1,1,1,1,1,1,1,6,0.16
-80.4918538677108,43.4349940445061,1999-09-18,0,4,4,0,150.0,1951-01-01,1,4,48.0,1,1,1,1,1,1,1,4,0.08
-80.516404108013,43.4507847086388,2003-09-22,0,4,4,0,300.0,1974-01-01,4,3,29.0,1,1,1,1,1,1,1,8,0.1
-80.516794341772,43.4267646455802,1999-01-08,0,4,4,0,150.0,1963-01-01,1,2,36.0,1,1,1,1,1,1,1,2,0.06
-80.4450496001332,43.4616474625801,2005-01-16,0,4,4,0,150.0,1966-01-01,1,5,39.0,1,1,1,1,1,1,1,5,0.13
-80.4539448519232,43.4191187324237,2009-12-06,0,4,4,0,200.0,1961-01-01,1,1,48.0,1,1,1,1,1,1,1,1,0.02
-80.4652116976829,43.4250661284287,2000-02-07,0,4,4,0,300.0,1970-01-01,4,1,30.0,1,1,1,1,1,1,1,1,0.03
-80.5040249018272,43.4284818332726,2003-01-10,0,4,4,0,200.0,1957-01-01,1,5,46.0,1,1,1,1,1,1,1,6,0.11
-80.4383155340065,43.4570427268247,1997-01-07,0,4,4,0,150.0,1967-01-01,1,7,30.0,1,1,1,1,1,1,1,8,0.23
-80.4983997640421,43.4190263427099,2013-07-31,0,4,2,0,150.0,1968-01-01,4,1,45.0,1,1,1,1,1,1,1,1,0.02
-80.4891910725189,43.4332978565788,2013-06-05,0,4,4,0,300.0,1930-01-01,1,1,83.0,1,1,1,1,1,0,1,1,0.01
-80.4534254487771,43.4281394518698,2013-02-19,0,4,4,0,150.0,1956-01-01,1,3,57.0,1,1,1,1,1,1,1,4,0.05
-80.4705559850677,43.4425531579614,2013-02-04,0,4,1,0,150.0,1952-01-01,1,1,61.0,1,1,1,1,1,1,1,13,0.02
-80.447595009757,43.4271450276406,2013-01-06,0,4,4,0,150.0,1957-01-01,1,4,56.0,1,1,1,1,1,1,1,4,0.07
-80.4604340285529,43.4812271346592,2014-04-26,0,4,4,0,300.0,1981-01-01,4,1,33.0,1,1,1,1,1,1,1,1,0.03
-80.4602035698762,43.45189524919,2014-01-13,0,4,4,0,150.0,1958-01-01,1,4,56.0,1,1,1,1,1,1,1,3,0.07
-80.4199967918687,43.3883211207016,2014-01-12,0,4,4,0,450.0,1969-01-01,4,1,45.0,1,1,1,1,1,1,1,1,0.02
-80.4795358671267,43.461725260251,2014-01-11,0,4,4,0,150.0,1951-01-01,1,7,63.0,1,1,1,1,1,1,1,7,0.11
-80.4276973204421,43.3900798855214,2014-01-10,0,4,4,0,200.0,1977-01-01,4,1,37.0,1,1,1,1,1,1,1,1,0.03
-80.4500664323331,43.4593459768459,2014-01-09,0,4,4,0,150.0,1967-01-01,1,2,47.0,1,1,1,1,1,1,1,1,0.04
-80.5182373201491,43.4311559783303,2014-01-07,0,4,4,0,150.0,1967-01-01,1,4,47.0,1,1,1,1,1,1,1,4,0.09
-80.5120226743429,43.4292568517453,2014-01-03,0,4,4,0,200.0,1960-01-01,1,3,54.0,1,1,1,1,1,1,1,3,0.06
-80.4551229116244,43.4206484472157,2014-01-02,0,4,4,0,200.0,1969-01-01,4,1,45.0,1,1,1,1,1,1,1,1,0.02
